id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
45159318,Live + Work + Stay + Easy  | 1BR in Nashville,359230893,Carolyn,,District 21,36.15664,-86.79764,Entire home/apt,125,90,0,,,9,361,0,
45159321,Live + Work + Stay + Easy  | 1BR in Nashville,359230893,Carolyn,,District 21,36.15664,-86.79764,Entire home/apt,124,90,0,,,9,361,0,
45164873,East Nashville Nook,364751706,Stephanie,,District 7,36.19549,-86.71232,Entire home/apt,65,2,31,2021-08-01,2.96,1,0,31,
45168609,"Forest Hills Classic MONTHLY (<1YR) $4,900/mo",7365634,Jon,,District 34,36.06054,-86.84449,Entire home/apt,260,28,0,,,1,356,0,
45171513,King of the Nations w/ Peloton 3BR 2.5B Full House,359235494,Melissa,,District 20,36.16227,-86.8543,Entire home/apt,250,3,21,2021-08-22,2.88,1,40,21,
45176725,The Greenery (Artist hangout),176774408,Reginald,,District 4,36.00899,-86.70383,Entire home/apt,93,2,21,2021-08-08,1.79,1,11,21,
45193051,✪The 8th Ave Rooftop Pad!✪ Home4Home Guatemala,297918554,Arrived,,District 17,36.12231,-86.77624,Entire home/apt,371,2,10,2021-07-11,0.89,9,349,10,
45202672,Nashville River Bluff Retreat! | Skyline Views!,297918554,Arrived,,District 5,36.19444,-86.77339,Entire home/apt,347,2,4,2021-07-19,1.00,9,331,4,
45202865,Nashville Rockin' Rollin' Getaway! | Skyline Views,297918554,Arrived,,District 5,36.19484,-86.77394,Entire home/apt,280,2,14,2021-08-01,1.79,9,332,14,
45203006,✪ Nashville on the Hill! | Clear Skyline Views ✪,297918554,Arrived,,District 5,36.1948,-86.77391,Entire home/apt,331,2,17,2021-07-25,1.65,9,335,17,
45203195,Nashville Sports Central | Gorgeous Skyline Views!,297918554,Arrived,,District 5,36.1964,-86.77453,Entire home/apt,409,2,6,2021-07-18,1.50,9,314,6,
45215009,WANDR no. 2 : Dreamy studio steps from Broadway!,133671647,Ryan + Lauren,,District 19,36.15422,-86.77447,Entire home/apt,195,1,48,2021-08-01,5.88,3,23,48,
45235039,Cozy Backyard Cottage,365432542,Brenda,,District 5,36.19156,-86.7728,Entire home/apt,135,2,10,2021-08-17,2.50,1,70,10,
45237264,🎶Studio downtown|POOL OPEN!|Walk to Broadway!,365452664,Music City Vibe II,,District 19,36.16938,-86.78235,Entire home/apt,197,1,7,2020-10-04,0.61,4,0,7,
45237906,Music City 1bd Suite|Walk to Broadway|POOL OPEN!,365452664,Music City Vibe II,,District 19,36.16768,-86.78187,Entire home/apt,206,1,2,2020-09-24,0.18,4,0,2,
45238215,Modern Downtown 1bd Suite|Walk Anywhere|Pool,365452664,Music City Vibe II,,District 19,36.16751,-86.78229,Entire home/apt,153,1,4,2020-09-27,0.34,4,0,4,
45238408,Downtown 1bd Suite|Walk to Everything|POOL OPEN!,365452664,Music City Vibe II,,District 19,36.16719,-86.78245,Entire home/apt,209,1,9,2020-09-29,0.76,4,0,9,
45242131,Wyndham Nashville,165008812,Sheryl,,District 15,36.22136,-86.70369,Private room,250,2,0,,,2,358,0,
45242151,Tour like a local @ The BoChic Retreat!,76036847,Kristina,,District 4,36.04074,-86.72165,Entire home/apt,120,2,0,,,1,324,0,
45258847,BeerRun. Great location super close to everything,179452506,Carrie,,District 17,36.12638,-86.77895,Entire home/apt,125,2,25,2021-08-16,2.14,6,156,25,
45285837,Fresh Cozy Room 6 mi from Downtown!,30733625,Oscar,,District 2,36.2202,-86.80909,Private room,34,30,0,,,2,148,0,
45286425,The Eastland--Gorgeous 1 Bedroom With Private Garage In Heart of East Nashville Long Term,6675690,Isabeau And Shaun,,District 5,36.18508,-86.75562,Entire home/apt,100,14,0,,,66,295,0,
45286427,The Cleveland--Brand New 1 Bedroom Town House In Trendy East Nashville Long Term,6675690,Isabeau And Shaun,,District 5,36.18493,-86.75571,Entire home/apt,100,14,1,2021-05-31,0.36,66,302,1,
45290849,Newly Renovated Private Studio Apartment CLEAN,85761471,Vanessa,,District 11,36.22482,-86.63004,Private room,104,1,51,2021-08-22,4.36,1,347,51,
45316348,Nashville Whiskey Retreat,310031523,Just Like Home,,District 35,36.12952,-86.93107,Entire home/apt,85,30,4,2021-08-02,0.41,1,43,4,
45326319,Industrial Studios (1-block from Lower Broadway),16246720,Music City Guest House,,District 19,36.16445,-86.77715,Entire home/apt,165,1,60,2020-12-23,7.32,15,0,60,
45326719,Private peaceful studio in Donelson,31620313,Charli,,District 14,36.18409,-86.64191,Entire home/apt,100,30,0,,,2,234,0,
45327728,2 QUEEN BED STUDIO (1-block from Lower Broadway),16246720,Music City Guest House,,District 19,36.1647,-86.77615,Entire home/apt,165,1,42,2020-12-25,4.19,15,0,42,
45333798,"The Edison: Clean, Central, Get-Away",77930747,Gretchen,,District 7,36.20319,-86.73853,Entire home/apt,121,1,31,2021-08-18,3.41,2,131,31,
45358732,Pool view! Walk Downtown Broadway/w free parking!,107470774,Tiwana,,District 19,36.15372,-86.77479,Entire home/apt,215,1,49,2021-08-07,45.94,2,42,49,
45382985,"New! HUGE! 12 beds! 12th south, Gulch and DownTWN.",13168890,Lynda,,District 17,36.13112,-86.77931,Entire home/apt,513,2,0,,,2,322,0,
45398761,Spacious Belmont/12 S Guest Suite -Walkable!,15586733,Neal,,District 18,36.13012,-86.79841,Entire home/apt,284,2,17,2021-08-15,2.01,18,198,17,
45399105,Serene Guest Cottage -Walk to Folk! - 6 min 2BDWY!,15586733,Neal,,District 5,36.18597,-86.76429,Entire home/apt,126,2,21,2021-07-27,2.39,18,198,21,
45400607,Barclay Cozy Retreat/East Nashville/2 Condos,461037,Crystal,,District 6,36.17898,-86.72585,Entire home/apt,429,2,0,,,2,0,0,
45400736,Historic Woodland Apartments/ East Nashville,461037,Crystal,,District 6,36.17589,-86.7467,Entire home/apt,689,1,0,,,2,311,0,
45411384,"New carriage house w/ full kitchen, bath & parking",50008068,Brian,,District 5,36.18874,-86.76222,Entire home/apt,152,2,27,2021-08-15,3.38,1,51,27,
45411845,WANDR no. 3 : Urban studio steps from Broadway!,133671647,Ryan + Lauren,,District 19,36.15388,-86.77474,Entire home/apt,174,1,76,2021-08-08,6.97,3,65,76,
45413059,Tranquil River Cottage in East Nashville,2844858,Stephanie,,District 7,36.20732,-86.69992,Entire home/apt,75,30,3,2021-04-14,0.30,2,95,3,
45421269,*Stunning Townhome in the heart of East Nashville!,58600280,Christie,,District 5,36.17833,-86.75922,Entire home/apt,225,2,15,2021-06-13,1.36,1,0,15,
45421949,CW Nashville 1BR Condo,58385754,Kivaan,,District 15,36.21977,-86.70406,Entire home/apt,200,2,0,,,2,352,0,
45421980,CW Nashville 2BR Condo,58385754,Kivaan,,District 15,36.22096,-86.70526,Entire home/apt,250,2,1,2020-10-18,0.10,2,344,1,
45449397,"The Neill-BRAND NEW In The Heart Of East Nashville!!! 3 Bedroom, Sleeps 10",6675690,Isabeau And Shaun,,District 5,36.18511,-86.75578,Entire home/apt,292,2,4,2021-07-26,1.41,66,318,4,
45451337,Fantastic Porch 🍁 Park Views 🍁 3mi to Broadway 🎶,67994775,Music City Magnolia,,District 6,36.17472,-86.73618,Entire home/apt,190,2,27,2021-07-29,2.45,6,105,27,
45452816,Rooftop Patio 4 bed Mid-Century Modern Home!,367489105,McKenzie,,District 19,36.16987,-86.79599,Entire home/apt,508,3,20,2021-07-25,1.94,14,317,20,
45452821,Downtown Designer House with a Rooftop Patio!,367489105,McKenzie,,District 19,36.15109,-86.77073,Entire home/apt,515,3,10,2021-08-01,0.89,14,327,10,
45452822,NEW LXURY HOME ON 2ND AVE DOWNTOWN,367489105,McKenzie,,District 17,36.1478,-86.76587,Entire home/apt,490,3,7,2021-08-01,0.73,14,41,7,
45452823,Walk to Belmont in Charming Edgehill Home near Downtown!!!,367489105,McKenzie,,District 17,36.13856,-86.78467,Entire home/apt,229,3,19,2021-07-25,1.80,14,138,19,
45452826,Newly Built Home Perfect for any Occasion!!!,367489105,McKenzie,,District 5,36.19539,-86.77383,Entire home/apt,549,3,16,2021-07-16,4.25,14,151,16,
45452827,Beautiful House near Downtown Nashville!!!,367489105,McKenzie,,District 19,36.1709,-86.79698,Entire home/apt,480,3,12,2021-08-08,1.21,14,38,12,
45452829,New Modern Home near Downtown Nashville!!!,367489105,McKenzie,,District 17,36.13732,-86.76363,Entire home/apt,360,1,16,2021-08-09,2.10,14,348,16,
45454692,HGTV Remodeled Apartment Close to Everything,2407507,Kirk,,District 5,36.18027,-86.75544,Entire home/apt,128,1,60,2021-08-16,5.88,1,130,60,
45457773,“Music City Palace” BnB 2  Heart of Nashville (DT),225986260,LaToya,,District 19,36.15388,-86.77634,Entire home/apt,292,2,42,2021-08-13,3.82,1,19,42,
45463424,< 1 mile from BDWY on Cumberland River,127444298,Liz,,District 19,36.1733,-86.78167,Entire home/apt,194,2,4,2021-05-15,0.41,5,227,4,
45464347,Nashville Within Reach at Shelby Ave Suites #204,40845307,Kamal,,District 6,36.17137,-86.7531,Entire home/apt,70,30,2,2021-06-20,0.24,7,337,2,
45465547,Comfy Studio Getaway in the Heart of Nashville,367836686,Toby,,District 17,36.12657,-86.77863,Entire home/apt,100,1,23,2021-08-21,2.50,1,130,23,
45466268,"RANCH BEAUT - 5Bd/3Ba, Sleeps 10, Mins to Broadway",284083091,Becky,,District 8,36.25595,-86.72487,Entire home/apt,402,3,13,2021-08-01,1.32,1,293,13,
45480002,16- Large New home 2mi to Broadway and Honky Tonks,69852847,Ludo & Laura,,District 17,36.12539,-86.77403,Entire home/apt,380,3,19,2021-08-08,2.02,19,328,19,
45480024,17- New Midcentury Modern Home 2mi from Broadway,69852847,Ludo & Laura,,District 17,36.12633,-86.77278,Entire home/apt,380,3,2,2021-06-20,0.20,19,322,2,
45485451,Cashmere Luxury Living **new downtown condo**,368064819,Cashmere,,District 19,36.15431,-86.77509,Entire home/apt,293,2,30,2021-08-04,2.93,1,45,30,
45485639,STUNNING CITY TOWNHOME ★ MINS TO BROADWAY,101426897,Host Extraordinaires,,District 17,36.13205,-86.76608,Entire home/apt,245,2,33,2021-08-16,3.07,144,310,33,
45485832,LUXURIOUS CITY TOWNHOME ★ MINS TO BROADWAY,101426897,Host Extraordinaires,,District 17,36.13288,-86.76676,Entire home/apt,232,2,36,2021-08-05,9.39,144,307,36,
45486195,LARGE CITY TOWNHOME ★ MINS TO BROADWAY,101426897,Host Extraordinaires,,District 17,36.13202,-86.76676,Entire home/apt,232,2,30,2021-08-15,2.79,144,287,30,
45495909,In Law Suite,341534470,Martarious,,District 28,36.08241,-86.65551,Entire home/apt,85,31,4,2021-07-20,0.38,1,296,4,
45504744,All Things Nashville at Shelby Ave Suites #202,40845307,Kamal,,District 6,36.17155,-86.75224,Entire home/apt,65,30,4,2021-05-31,0.59,7,222,4,
45505153,Nashville Vibes at Shelby Ave Suites #101,40845307,Kamal,,District 6,36.17162,-86.75388,Entire home/apt,65,30,3,2021-05-25,0.38,7,329,3,
45505188,Illume | Mod Luxe Corner Suite | Pool & Fitness,106505883,TurnKey Vacation Rentals,,District 19,36.14787,-86.7807,Entire home/apt,133,2,13,2021-08-16,1.32,138,331,13,
45505565,Townhouse 8 miles from downtown,43526025,Kaitlyn,,District 3,36.2565,-86.77236,Entire home/apt,40,30,1,2020-12-31,0.13,1,0,1,
45505595,"Brand new house, bike lanes, walk to restaurants",14761047,John,,District 24,36.12222,-86.84454,Entire home/apt,139,30,0,,,5,63,0,
45513118,Splash in Nash - Pool Time - 13 Min. to Downtown,206314133,Phillip,,District 26,36.08752,-86.71822,Entire home/apt,110,2,41,2021-08-05,3.90,1,318,41,
45519086,SUNSETS OVER SOBRO - Luxury top floor suite,17922877,Kyle & Sherry,,District 19,36.15456,-86.77513,Entire home/apt,200,1,26,2021-08-22,2.42,1,46,26,
45529921,Charming Nashville Home 5 mins to Broadway/12 Beds,28196034,Hey Yall Nashville,,District 2,36.18785,-86.81561,Entire home/apt,328,2,11,2021-07-25,3.84,21,333,11,
45531750,"Paris Inspired Dwtn Condo -3 Beds, Patio & Parking",368621616,Kendall,,District 19,36.15415,-86.77424,Entire home/apt,303,3,24,2021-08-15,2.28,1,129,24,
45540142,Nashville Living at Shelby Ave Suites #103,40845307,Kamal,,District 6,36.17148,-86.7531,Entire home/apt,65,30,2,2021-06-05,0.42,7,272,2,
45544897,"LOFT LULA 'SIETE' in Downtown Nashville, TN",225949486,Luis + Crystal,,District 19,36.15446,-86.77607,Entire home/apt,169,1,65,2021-08-08,8.06,12,337,65,
45546040,"Belle Meade Villa - A True Sight to Behold with Sprawling Acres, Pool 30 day min",126174,TrueAvenue,,District 23,36.0776,-86.86823,Entire home/apt,8958,1,0,,,25,51,0,
45556638,One Bedroom Apartment - Short Walk to Broadway!,176104934,Jessica,,District 19,36.15489,-86.77541,Entire home/apt,141,1,26,2021-08-13,4.13,1,4,26,
45556783,Cozy Nashville at Shelby Ave Suites #203,40845307,Kamal,,District 6,36.16996,-86.75298,Entire home/apt,55,30,0,,,7,247,0,
45563406,High Vibes in the Heart of Downtown! Parking+Pool!,255636174,LJ Rose,,District 19,36.1554,-86.7763,Entire home/apt,175,1,60,2021-08-08,6.90,9,310,60,
45563522,2bd/2ba LUX Apt! <3 of Downtown! FREE Parking/Pool,255636174,LJ Rose,,District 19,36.15432,-86.77412,Entire home/apt,231,1,84,2021-08-05,18.00,9,5,84,
45566869,Music city getaway!Walk to Broadway!Free Parking!,99533680,Jamilliah,,District 19,36.15538,-86.77636,Entire home/apt,96,1,62,2021-08-05,5.64,3,128,62,
45572500,Kasa Nashville ♫ Balcony + Dining & Nightlife ♫ Steps to The Gulch,379711454,Kasa,,District 19,36.15603,-86.78884,Entire home/apt,175,10,38,2021-08-09,4.77,2,319,38,
45572502,Kasa Nashville ♫ Studio with High-End Kitchen ♫ Steps to The Gulch,379711454,Kasa,,District 19,36.15577,-86.78862,Entire home/apt,137,10,12,2021-07-03,2.54,2,300,12,
45579172,Family & Dog frienly w/ Playroom & Fenced Yard,48764709,Sanya,,District 23,36.10185,-86.84727,Entire home/apt,200,7,4,2021-01-12,0.41,1,0,4,
45596799,City View- One Bedroom Downtown Penthouse.,90432391,Alex,,District 19,36.15562,-86.77589,Entire home/apt,152,1,25,2021-07-31,2.32,1,20,25,
45597181,Hip tiny house in the heart of East Nashville.,4899259,Robert,,District 5,36.18772,-86.75298,Entire home/apt,150,30,4,2021-07-01,0.49,3,101,4,
45606808,"5th and Peabody
Block from Broadway
1br 1ba sleep4",366455755,John,,District 19,36.15404,-86.77575,Entire home/apt,130,1,55,2021-08-20,5.22,1,4,55,
45608341,Revere Place Hideaway,165397037,Lindsey,,District 15,36.17267,-86.6852,Entire home/apt,115,1,27,2021-08-14,2.56,2,59,27,
45609934,"East Nashville Home, walk to dining & greenway",57059716,Eric,,District 6,36.18611,-86.7194,Entire home/apt,380,2,12,2021-07-25,1.35,2,98,12,
45621869,DOWNTOWN! WALK TO EVERYTHING!,305553634,Music City Stays,,District 19,36.16923,-86.78428,Entire home/apt,99,1,64,2021-07-25,15.12,2,1,64,
45624351,Southern Charm in downtown Nashville,369601194,Brandon,,District 19,36.15537,-86.77493,Entire home/apt,313,2,62,2021-08-16,5.89,1,19,62,
45631842,Rock N Roll & Country,297918554,Arrived,,District 5,36.19407,-86.77349,Entire home/apt,1426,2,1,2021-04-12,0.23,9,323,1,
45632021,2 Bright and Spacious Side by Side Townhomes,297918554,Arrived,,District 5,36.1956,-86.77537,Entire home/apt,1305,2,0,,,9,305,0,
45635244,The ***Bespoke***  Retreat,369692637,Grady,,District 17,36.1447,-86.76374,Entire home/apt,212,3,23,2021-08-22,2.95,1,143,23,
45637885,BRAND NEW! Urban Opulence 5 Mins from DWNTN!,268217034,Tess,,District 21,36.15831,-86.80754,Entire home/apt,203,2,49,2021-08-15,21.30,2,122,49,
45639096,Green Room in Whimsical East Nash House,117994311,Hannah,,District 5,36.18337,-86.76816,Private room,42,30,2,2021-07-31,0.76,3,215,2,
45654480,Rooftop Pad on 8th! SLEEPS 12!,297918554,Arrived,,District 17,36.12408,-86.77423,Entire home/apt,443,1,3,2021-08-08,2.14,9,310,3,
45654926,Inviting dog-friendly getaway w/ a full kitchen - close to downtown & more!,58616802,Vacasa Tennessee,,District 21,36.16039,-86.81626,Entire home/apt,269,2,8,2021-04-30,0.76,19,340,8,
45654941,"Sleek Studio Condo with Stainless, Full Kitchen - Near Local Parks & Downtown!",58616802,Vacasa Tennessee,,District 21,36.15928,-86.81496,Entire home/apt,193,1,10,2021-08-08,1.06,19,363,10,
45655698,Beautiful modern home 2 miles from Broadway,185192182,Inna,,District 5,36.18669,-86.77048,Entire home/apt,230,2,45,2021-08-08,6.31,2,320,45,
45656302,Five-Bedroom Suite,354381278,BentoLiving Chestnut Hill,,District 17,36.14328,-86.76456,Private room,1056,1,38,2021-08-08,3.77,6,361,38,
45668325,Becker's 202 Boutique condo in Dynamic 12 South,45101594,Scarlett,,District 17,36.12326,-86.78975,Entire home/apt,196,2,15,2021-08-03,1.44,29,315,15,
45669903,BRAND NEW MODERN HOUSE-2 miles to BROADWAY,40434744,Jeremy,,District 21,36.16832,-86.81306,Entire home/apt,400,2,17,2021-08-15,1.90,1,147,17,
45670188,Home Sweet Nashville at Shelby Ave Suites #201,40845307,Kamal,,District 6,36.17187,-86.75251,Entire home/apt,75,30,3,2021-08-07,0.45,7,280,3,
45670501,"Walk Gulch,Music Row, Broadway Central Nashville",32163305,Lisa,,District 19,36.14772,-86.77977,Entire home/apt,194,4,14,2021-08-16,1.33,1,242,14,
45670722,NEW! Pet-Friendly Nashville Getaway ~11 Mi to Dtwn,121235121,Evolve Vacation Rental,,District 13,36.14112,-86.6333,Entire home/apt,332,2,11,2021-08-09,1.30,16,345,11,
45674247,"Modern, Lively House Perfect for Fun & Games",59503917,Peiman,,District 26,36.09267,-86.71002,Entire home/apt,293,2,24,2021-08-08,2.27,1,7,24,
45679432,Brand-New Townhome with Garage & Rooftop Terrace,106505883,TurnKey Vacation Rentals,,District 21,36.16821,-86.8141,Entire home/apt,136,3,8,2021-08-08,1.54,138,312,8,
45688092,Clean & Spacious 2 BR Near Broadway - 5 Min Drive,7798378,Alex,,District 19,36.16583,-86.80239,Entire home/apt,69,1,23,2021-08-08,2.12,15,244,23,
45688138,Modern North Gulch Apartment w/ Free Parking,7798378,Alex,,District 19,36.16589,-86.80059,Entire home/apt,69,1,38,2021-08-08,3.53,15,249,38,
45688215,Special! 2 King Bedroom Condo Minutes to Broadway!,7798378,Alex,,District 19,36.16575,-86.80046,Entire home/apt,69,1,40,2021-08-01,4.14,15,239,40,
45689379,Comfy Loft Gulch Nashville,369063987,Jon,,District 19,36.1659,-86.79262,Entire home/apt,175,1,0,,,1,63,0,
45691260,Heart of Nashville Luxury Condo-Walk to Broadway!,226768276,Katherine,,District 19,36.15527,-86.77476,Entire home/apt,353,1,57,2021-08-15,5.39,13,138,57,
45697818,Heart of Nashville*Vanderbilt*Belmont*Downtown,209839953,Michelle,,District 18,36.12908,-86.8139,Entire home/apt,109,30,0,,,2,234,0,
45698843,The Duke of East Nashville,121534901,Andrew,,District 5,36.20758,-86.76663,Entire home/apt,174,2,37,2021-08-15,3.59,35,131,37,
45700181,04 • NEW GLAM 2 BD ON MUSIC ROW ★ POOL ★ SLEEPS 6!,34316903,Derek & Lacey,,District 19,36.15018,-86.79255,Entire home/apt,359,2,31,2021-08-08,6.24,9,239,31,
45702837,Country Music Legend’s Cabin near Opry on 5 acres,297619817,Patrick & Annie,,District 15,36.22112,-86.68794,Entire home/apt,239,1,42,2021-08-19,4.62,1,60,42,
45703608,Modern Nashville Luxury Condo-Walk to Broadway!,257072248,Allen,,District 19,36.15546,-86.77437,Entire home/apt,258,1,46,2021-08-08,4.38,1,148,46,
45703698,Chic Luxurious Nashville Condo-Walk to Broadway!,80540435,Ellen,,District 19,36.15416,-86.77429,Entire home/apt,275,1,50,2021-08-08,22.73,1,141,50,
45711743,"W/D, Lounge area, quiet, near Vanderbilt",136636353,Karla,,District 21,36.15584,-86.79812,Entire home/apt,1000,120,0,,,1,179,0,
45734047,Newly Renovated Spacious 2BR House-5mi to Downtown,102921812,John,,District 16,36.09807,-86.74407,Entire home/apt,115,29,0,,,1,321,0,
45740356,Riverfront Hideaway,62429442,Chase,,District 15,36.22533,-86.70781,Entire home/apt,289,2,34,2021-08-15,3.38,1,276,34,
45740403,Honky Tonk Loft - DOWNTOWN!,319913,Reservations,,District 19,36.1641,-86.77573,Entire home/apt,589,30,0,,,31,354,0,
45752836,"Downtown Condo, Private Balcony! Walk 2 Broadway",248800005,Matthew,,District 19,36.15489,-86.77541,Entire home/apt,576,2,43,2021-08-06,4.08,1,126,43,
45753067,Let the FUN Begin // Corner Unit steps to Broadway,113435910,Cole,,District 19,36.14873,-86.75932,Entire home/apt,300,2,24,2021-08-05,4.74,2,58,24,
45753799,Step out to Broadway // Loft with Street Access,113435910,Cole,,District 19,36.15658,-86.77567,Entire home/apt,423,2,43,2021-08-12,4.59,2,38,43,
45754681,Music Row Villas 201,370932420,David,,District 19,36.14501,-86.79367,Entire home/apt,100,1,52,2021-08-06,5.02,27,259,52,
45763047,BRAND NEW! Hip and Chic Condo 5 Mins from DWNTN!,268217034,Tess,,District 21,36.15954,-86.80553,Entire home/apt,273,2,33,2021-08-13,3.44,2,133,33,
45765478,Music Row Villas 202,370932420,David,,District 19,36.14559,-86.7933,Entire home/apt,100,1,68,2021-08-08,11.33,27,230,68,
45765788,Music Row Villas 203,370932420,David,,District 19,36.14488,-86.79313,Entire home/apt,100,1,60,2021-08-07,18.18,27,262,60,
45766028,Music Row Villas 205,370932420,David,,District 19,36.14591,-86.79349,Entire home/apt,100,1,87,2021-08-06,19.77,27,205,87,
45767343,Nashville Condo 1 BR Suite Kitchen Great Location,80321697,Christine,,District 15,36.21953,-86.70561,Entire home/apt,500,1,1,2020-10-15,0.10,1,364,1,
45770665,Homey place just for you | 2BR in Nashville,368944610,Carolyn,,District 19,36.15321,-86.78339,Entire home/apt,280,90,0,,,82,362,0,
45770807,Music Row Villas 206,370932420,David,,District 19,36.14621,-86.79141,Entire home/apt,100,1,67,2021-08-01,6.40,27,246,67,
45771914,Union Riverside ~ Downtown with River Views ~ Walk to Honky Tonks ~ Modern Home ~ Prime Location,260899725,Kevin,,District 19,36.16605,-86.77712,Entire home/apt,658,3,2,2020-12-06,2,36,273,2,
45772144,Union One Parkside ~ Premier Location Downtown ~ Walkable to Honky Tonks ~ New Furniture,260899725,Kevin,,District 19,36.16605,-86.77712,Entire home/apt,658,3,2,2020-11-15,0.21,36,275,2,
45772719,Homey place just for you | 3BR in Nashville,368944610,Carolyn,,District 19,36.15321,-86.78339,Entire home/apt,486,90,0,,,82,362,0,
45772736,Homey place just for you | 2BR in Nashville,368944610,Carolyn,,District 19,36.15321,-86.78339,Entire home/apt,301,90,0,,,82,362,0,
45773092,"Spacious luxury near downtown, airport, lake, GOO",119293882,Angela,,District 13,36.13297,-86.63222,Private room,60,30,0,,,2,64,0,
45773513,☆ Fun Garage w/ 8-Person Pong Table - Youtube TV☆,236657857,Cully,,District 2,36.1868,-86.80347,Entire home/apt,323,2,74,2021-08-15,7.63,2,225,74,
45773634,A place of your own | 2BR in Nashville,368944610,Carolyn,,District 30,36.07825,-86.72395,Entire home/apt,174,90,0,,,82,362,0,
45773999,Music Row Villas 207,370932420,David,,District 19,36.14623,-86.79311,Entire home/apt,100,1,44,2021-08-01,4.20,27,197,44,
45774205,Union One ~ This Listing Combines Two Adjoining 3 BR Condos ~ Downtown Nashville ~ Permitted for 20,260899725,Kevin,,District 19,36.16605,-86.77712,Entire home/apt,1351,3,1,2021-07-25,1,36,262,1,
45774217,Music Row Villas 208,370932420,David,,District 19,36.14508,-86.79289,Entire home/apt,100,1,55,2021-08-08,14.60,27,204,55,
45774436,Music Row Villas 209,370932420,David,,District 19,36.14598,-86.79314,Entire home/apt,100,1,66,2021-08-05,6.37,27,249,66,
45774741,Music Row Villas 210,370932420,David,,District 19,36.14643,-86.79218,Entire home/apt,100,1,62,2021-08-06,5.92,27,252,62,
45775934,Music Row Getaway 101,370932420,David,,District 19,36.14534,-86.79248,Entire home/apt,100,1,48,2021-07-26,19.20,27,273,48,
45782248,"Black & White | 5★ Location, Queen Beds, Pool, Gym",35100052,Victor,,District 19,36.15625,-86.77483,Entire home/apt,177,1,44,2021-08-18,4.39,6,109,44,
45782630,✨Downtown Nashville & Broadway 6 people  Pool & Gym 2 BR✨,35100052,Victor,,District 19,36.15458,-86.7765,Entire home/apt,134,1,42,2021-08-13,4.70,6,176,42,
45782972,"3 Blocks from Broadway, Spacious One Bedroom.",80801026,Noelle,,District 19,36.1551,-86.77615,Entire home/apt,354,2,25,2021-07-18,2.49,1,120,25,
45783152,"Quiet hide-away, close to downtown and airport!",371160772,Rosalie,,District 13,36.10297,-86.70261,Private room,40,1,148,2021-08-20,14.37,1,8,148,
45785907,Music Row Getaway 102,370932420,David,,District 19,36.14621,-86.79285,Entire home/apt,100,1,57,2021-08-04,12.04,27,293,57,
45786542,The Urban Trilogy #1 Walkable to Downtown/Midtown!,85360355,StayLocal,,District 21,36.15702,-86.80376,Entire home/apt,156,1,12,2021-07-23,1.54,77,304,12,
45786580,The Urban Trilogy #2 Walkable to Downtown/Midtown!,85360355,StayLocal,,District 21,36.15918,-86.80178,Entire home/apt,149,1,20,2021-08-08,2.28,77,272,20,
45786605,The Urban Trilogy #3 Walkable to Downtown/Midtown!,85360355,StayLocal,,District 21,36.15927,-86.80331,Entire home/apt,149,1,9,2021-08-05,1.15,77,260,9,
45802292,Music Row Getaway 103,370932420,David,,District 19,36.14534,-86.79248,Entire home/apt,100,1,55,2021-08-06,7.05,27,303,55,
45803207,Unwind and Relax While Staying Close to the City,165735297,Yann,,District 31,36.03289,-86.70442,Private room,80,5,7,2021-08-02,0.90,2,99,7,
45806291,Music Row Getaway 106,370932420,David,,District 19,36.14419,-86.79225,Entire home/apt,100,1,62,2021-08-06,15.50,27,274,62,
45810754,Music Row Getaway 104,370932420,David,,District 19,36.14564,-86.7931,Entire home/apt,100,1,62,2021-08-06,21.63,27,278,62,
45815471,Monthly-Green Hills-Close to Vandy/Belmont,189130328,Emily,,District 25,36.09411,-86.82628,Entire home/apt,110,30,0,,,1,1,0,
45815965,Music Row Getaway 107,370932420,David,,District 19,36.14488,-86.79171,Entire home/apt,100,1,50,2021-08-06,4.82,27,276,50,
45816241,Abode | Marathon Village | Urban Retreat Minutes to the Gulch and Downtown,328603084,Abode (Nashville),,District 19,36.16382,-86.80218,Entire home/apt,93,1,9,2021-07-25,1.32,4,354,9,
45816243,Abode | Marathon Village | Hip Designer Condo Minutes from Downtown,328603084,Abode (Nashville),,District 19,36.1657,-86.80104,Entire home/apt,108,1,10,2021-08-06,1.09,4,357,10,
45827421,Insta-worthy 2BR 2BA w/ ROOFTOP DECK 4mi to DT,371533184,Matthew,,District 20,36.15587,-86.8482,Entire home/apt,361,3,40,2021-07-25,3.83,1,139,40,
45829006,Hip East Nashville home and guest house in one,4899259,Robert,,District 5,36.18772,-86.75494,Entire home/apt,468,30,1,2020-12-30,0.13,3,65,1,
45831731,Music Row Getaway 105,370932420,David,,District 19,36.14534,-86.79248,Entire home/apt,100,1,56,2021-08-05,5.38,27,285,56,
45832343,Music Row Getaway 108,370932420,David,,District 19,36.14534,-86.79248,Entire home/apt,100,1,49,2021-08-04,21.00,27,267,49,
45833105,Music Row Getaway 109,370932420,David,,District 19,36.14534,-86.79248,Entire home/apt,100,1,66,2021-07-30,39.60,27,278,66,
